Date,Open,High,Low,Close,Adj Close,Volume
2022-08-31,492.000000,505.000000,492.000000,505.000000,496.546631,39357089
2022-09-01,495.000000,495.500000,490.000000,490.500000,482.289368,39168672
2022-09-02,488.000000,489.500000,485.000000,485.000000,476.881470,29982959
2022-09-05,485.000000,488.000000,484.000000,486.000000,477.864685,15903415
2022-09-06,488.500000,491.500000,486.500000,489.000000,480.814484,16700285
2022-09-07,477.000000,478.000000,472.000000,472.500000,464.590668,34678562
2022-09-08,473.000000,475.000000,472.000000,475.000000,467.048828,27931552
2022-09-12,485.000000,491.000000,485.000000,486.500000,478.356323,21597212
2022-09-13,495.000000,495.000000,491.000000,493.000000,484.747528,16507036
2022-09-14,478.500000,482.500000,476.000000,480.000000,471.965118,22645714
2022-09-15,476.000000,480.000000,476.000000,476.500000,471.223450,23104850
2022-09-16,470.500000,472.000000,469.000000,472.000000,466.773254,39087513
2022-09-19,472.000000,473.000000,466.500000,467.000000,461.828613,17182380
2022-09-20,470.500000,478.000000,470.000000,476.500000,471.223450,19842582
2022-09-21,473.500000,475.500000,468.500000,471.000000,465.784332,24154633
2022-09-22,462.000000,468.000000,459.000000,464.500000,459.356323,29702508
2022-09-23,458.500000,460.500000,455.000000,455.000000,449.961517,29757787
2022-09-26,443.000000,454.000000,443.000000,446.500000,441.555634,32342267
2022-09-27,449.000000,451.500000,446.000000,448.000000,443.039001,24961404
2022-09-28,447.000000,449.000000,438.000000,438.000000,433.149780,34402652
2022-09-29,443.000000,443.500000,432.000000,435.000000,430.182983,41094780
2022-09-30,424.500000,427.500000,422.000000,422.000000,417.326935,48266800
2022-10-03,418.500000,424.500000,416.500000,417.000000,412.382294,36044395
2022-10-04,429.500000,432.000000,427.000000,429.000000,424.249420,40375000
2022-10-05,444.500000,451.000000,442.000000,445.000000,440.072235,46496536
2022-10-06,450.500000,451.000000,447.000000,451.000000,446.005798,30331834
2022-10-07,448.500000,448.500000,437.000000,438.000000,433.149780,31941781
2022-10-11,408.000000,412.500000,401.000000,401.500000,397.053955,95793819
2022-10-12,397.000000,400.000000,395.500000,397.500000,393.098236,53570085
2022-10-13,400.500000,403.000000,395.000000,395.000000,390.625916,38046284
2022-10-14,414.500000,416.000000,409.000000,412.000000,407.437683,54504366
2022-10-17,400.000000,403.500000,396.000000,397.000000,392.603790,41512192
2022-10-18,406.500000,407.000000,399.500000,407.000000,402.493042,40093216
2022-10-19,404.000000,405.000000,395.500000,395.500000,391.120392,46385177
2022-10-20,391.000000,397.500000,386.000000,397.500000,393.098236,52938069
2022-10-21,395.500000,398.500000,389.500000,389.500000,385.186829,35923505
2022-10-24,395.000000,397.500000,387.000000,387.000000,382.714508,46714078
2022-10-25,380.000000,382.500000,371.000000,371.000000,366.891693,76416687
2022-10-26,370.500000,379.000000,370.000000,376.000000,371.836334,58850484
2022-10-27,384.500000,389.000000,382.500000,385.500000,381.231110,45684455
2022-10-28,379.500000,382.000000,375.000000,379.500000,375.297577,40184472
2022-10-31,386.000000,390.000000,381.000000,390.000000,385.681305,38409054
2022-11-01,388.500000,393.000000,386.000000,391.500000,387.164673,41426496
2022-11-02,391.000000,395.000000,388.500000,395.000000,390.625916,22535650
2022-11-03,385.000000,387.000000,383.500000,384.000000,379.747742,39731333
2022-11-04,381.000000,384.500000,378.500000,382.000000,377.769897,28397417
2022-11-07,390.000000,393.000000,387.000000,390.000000,385.681305,35387706
2022-11-08,395.000000,399.500000,394.000000,399.000000,394.581635,31838223
2022-11-09,403.500000,417.000000,403.500000,417.000000,412.382294,52260831
2022-11-10,409.000000,411.500000,406.000000,407.500000,402.987518,32044942
2022-11-11,441.500000,442.000000,435.000000,441.500000,436.610992,80016195
2022-11-14,450.000000,450.000000,441.500000,445.000000,440.072235,61933190
2022-11-15,465.000000,487.000000,462.000000,480.000000,474.684662,113379796
2022-11-16,491.500000,494.000000,481.500000,487.000000,481.607147,85726375
2022-11-17,482.500000,485.000000,475.000000,485.000000,479.629303,45144984
2022-11-18,491.500000,494.000000,486.000000,487.000000,481.607147,35859717
2022-11-21,487.500000,489.500000,480.500000,482.000000,476.662506,29710180
2022-11-22,476.000000,491.000000,476.000000,491.000000,485.562836,37343127
2022-11-23,494.500000,496.000000,488.500000,492.000000,486.551788,33475337
2022-11-24,494.000000,496.000000,492.000000,496.000000,490.507507,27396552
2022-11-25,494.000000,498.000000,494.000000,498.000000,492.485352,39949969
2022-11-28,486.000000,490.000000,480.500000,480.500000,475.179108,38926919
2022-11-29,473.500000,488.000000,473.000000,487.000000,481.607147,38182197
2022-11-30,483.000000,490.000000,482.500000,490.000000,484.573944,57111603
2022-12-01,506.000000,508.000000,498.500000,498.500000,492.979828,41746878
2022-12-02,490.000000,497.000000,490.000000,492.500000,487.046234,28319679
2022-12-05,491.500000,497.500000,489.000000,489.000000,483.584991,28360444
2022-12-06,488.000000,489.000000,478.000000,478.000000,472.706818,40561068
2022-12-07,477.000000,485.500000,475.000000,475.000000,469.740051,36563503
2022-12-08,475.000000,475.000000,467.000000,471.500000,466.278778,27238567
2022-12-09,478.000000,484.500000,476.000000,481.500000,476.168060,25915337
2022-12-12,476.500000,478.000000,473.500000,475.000000,469.740051,20973334
2022-12-13,473.000000,476.000000,471.000000,471.500000,466.278778,33272826
2022-12-14,472.000000,480.500000,472.000000,480.500000,475.179108,30636639
2022-12-15,476.000000,481.500000,474.500000,480.500000,477.914307,24222008
2022-12-16,466.500000,471.000000,465.500000,471.000000,468.465454,47601400
2022-12-19,466.500000,469.500000,465.000000,466.500000,463.989655,21075559
2022-12-20,465.000000,467.000000,455.000000,457.500000,455.038086,31139235
2022-12-21,460.000000,463.000000,457.000000,459.000000,456.530029,36182644
2022-12-22,466.500000,469.000000,464.000000,468.000000,465.481598,14047382
2022-12-23,457.500000,458.500000,455.000000,455.000000,452.551544,24927413
2022-12-26,454.000000,457.000000,453.500000,456.500000,454.043457,8793306
2022-12-27,458.000000,462.500000,457.000000,457.000000,454.540771,10264001
2022-12-28,451.000000,452.000000,446.000000,451.000000,448.573059,32578949
2022-12-29,444.000000,449.500000,442.500000,446.000000,443.599976,23020759
2022-12-30,455.000000,456.500000,448.500000,448.500000,446.086517,21683478
2023-01-03,446.000000,453.500000,443.000000,453.000000,450.562317,14885824
2023-01-04,449.500000,455.000000,448.500000,449.500000,447.081146,19188422
2023-01-05,459.000000,459.500000,455.000000,458.500000,456.032715,23549581
2023-01-06,455.000000,459.500000,455.000000,458.500000,456.032715,20886011
2023-01-09,468.000000,481.000000,467.500000,481.000000,478.411621,46666263
2023-01-10,486.000000,487.000000,483.000000,486.000000,483.384735,32646014
2023-01-11,487.000000,488.000000,482.000000,484.500000,481.892792,21051115
2023-01-12,487.500000,488.000000,484.000000,486.500000,483.882019,20963689
2023-01-13,507.000000,509.000000,499.000000,500.000000,497.309387,77606949
2023-01-16,506.000000,508.000000,503.000000,505.000000,502.282471,34373918
2023-01-17,504.000000,504.000000,499.500000,503.000000,500.293243,27770329
2023-01-30,542.000000,543.000000,534.000000,543.000000,540.078003,124428936
2023-01-31,537.000000,538.000000,521.000000,522.000000,519.190979,72530854
2023-02-01,532.000000,533.000000,522.000000,530.000000,527.147949,33710990
2023-02-02,538.000000,542.000000,537.000000,540.000000,537.094116,43077053
2023-02-03,540.000000,542.000000,536.000000,542.000000,539.083374,31635865
2023-02-06,532.000000,533.000000,526.000000,526.000000,523.169495,30870136
2023-02-07,524.000000,528.000000,522.000000,523.000000,520.185608,23481767
2023-02-08,538.000000,540.000000,534.000000,540.000000,537.094116,35096191
2023-02-09,540.000000,540.000000,536.000000,540.000000,537.094116,18861972
2023-02-10,544.000000,546.000000,541.000000,545.000000,542.067261,28495684
2023-02-13,544.000000,544.000000,538.000000,541.000000,538.088745,22768977
2023-02-14,544.000000,546.000000,543.000000,545.000000,542.067261,21883297
2023-02-15,526.000000,532.000000,522.000000,525.000000,522.174866,61796793
2023-02-16,528.000000,531.000000,524.000000,528.000000,525.158691,29975138
2023-02-17,524.000000,524.000000,516.000000,518.000000,515.212524,28121975
2023-02-20,514.000000,519.000000,511.000000,517.000000,514.217896,20065156
2023-02-21,515.000000,517.000000,513.000000,516.000000,513.223267,13504100
2023-02-22,506.000000,509.000000,505.000000,507.000000,504.271729,24575245
2023-02-23,512.000000,521.000000,510.000000,518.000000,515.212524,25376835
2023-02-24,524.000000,525.000000,511.000000,511.000000,508.250183,41692491
2023-03-01,504.000000,522.000000,504.000000,522.000000,519.190979,39560848
2023-03-02,519.000000,520.000000,515.000000,519.000000,516.207153,16558784
2023-03-03,524.000000,525.000000,516.000000,516.000000,513.223267,23253895
2023-03-06,520.000000,524.000000,517.000000,521.000000,518.196411,21922085
2023-03-07,521.000000,526.000000,519.000000,524.000000,521.180237,24861078
2023-03-08,521.000000,523.000000,518.000000,521.000000,518.196411,24512408
2023-03-09,525.000000,526.000000,522.000000,522.000000,519.190979,21557577
2023-03-10,515.000000,516.000000,511.000000,513.000000,510.239441,24045605
2023-03-13,513.000000,518.000000,509.000000,516.000000,513.223267,21466947
2023-03-14,511.000000,514.000000,510.000000,510.000000,507.255585,20474770
2023-03-15,515.000000,516.000000,510.000000,511.000000,508.250183,23208597
2023-03-16,505.000000,510.000000,504.000000,505.000000,505.000000,21965994
2023-03-17,516.000000,518.000000,513.000000,518.000000,518.000000,33118483
2023-03-20,517.000000,518.000000,510.000000,512.000000,512.000000,11837312
2023-03-21,515.000000,517.000000,512.000000,517.000000,517.000000,18284799
2023-03-22,524.000000,533.000000,524.000000,533.000000,533.000000,42385987
2023-03-23,528.000000,539.000000,528.000000,538.000000,538.000000,26728246
2023-03-24,536.000000,539.000000,535.000000,539.000000,539.000000,21926240
2023-03-27,533.000000,536.000000,531.000000,531.000000,531.000000,16111177
2023-03-28,525.000000,530.000000,524.000000,525.000000,525.000000,17234120
2023-03-29,533.000000,533.000000,525.000000,530.000000,530.000000,17280749
2023-03-30,536.000000,537.000000,531.000000,535.000000,535.000000,19201564
2023-03-31,538.000000,538.000000,532.000000,533.000000,533.000000,23558838
2023-04-06,530.000000,531.000000,526.000000,530.000000,530.000000,25423363
2023-04-07,535.000000,535.000000,529.000000,531.000000,531.000000,8557482
2023-04-10,533.000000,533.000000,528.000000,529.000000,529.000000,7435151
2023-04-11,522.000000,527.000000,522.000000,524.000000,524.000000,22675697
2023-04-12,523.000000,524.000000,517.000000,520.000000,520.000000,23816473
2023-04-13,515.000000,517.000000,510.000000,510.000000,510.000000,25536889
2023-04-14,516.000000,520.000000,513.000000,516.000000,516.000000,18072504
2023-04-17,519.000000,520.000000,514.000000,520.000000,520.000000,14634287
2023-04-18,518.000000,520.000000,514.000000,515.000000,515.000000,15168888
2023-04-19,517.000000,518.000000,509.000000,510.000000,510.000000,21123233
2023-04-20,512.000000,516.000000,510.000000,513.000000,513.000000,17221961
2023-04-21,520.000000,520.000000,510.000000,511.000000,511.000000,25016683
2023-04-24,505.000000,510.000000,504.000000,507.000000,507.000000,16886512
2023-04-25,504.000000,505.000000,498.000000,498.000000,498.000000,36898412
2023-04-26,498.000000,498.500000,491.000000,491.500000,491.500000,31269245
2023-04-27,491.000000,495.000000,489.000000,493.500000,493.500000,29537148
2023-04-28,498.500000,502.000000,498.000000,502.000000,502.000000,24824100
2023-05-02,500.000000,502.000000,496.500000,501.000000,501.000000,15325791
2023-05-03,496.000000,498.000000,495.000000,496.000000,496.000000,11369311
2023-05-04,497.000000,499.500000,496.000000,498.000000,498.000000,13140291
2023-05-05,500.000000,502.000000,498.500000,500.000000,500.000000,7488897
2023-05-08,509.000000,509.000000,502.000000,504.000000,504.000000,11243634
2023-05-09,507.000000,510.000000,505.000000,510.000000,510.000000,16197743
2023-05-10,508.000000,508.000000,500.000000,503.000000,503.000000,18859212
2023-05-11,506.000000,506.000000,498.500000,499.000000,499.000000,13382927
2023-05-12,496.000000,500.000000,495.000000,496.000000,496.000000,18465362
2023-05-15,497.000000,499.500000,494.500000,495.500000,495.500000,13315766
2023-05-16,503.000000,508.000000,500.000000,505.000000,505.000000,21140315
2023-05-17,508.000000,521.000000,506.000000,519.000000,519.000000,41406763
2023-05-18,533.000000,536.000000,526.000000,530.000000,530.000000,43096277
2023-05-19,535.000000,535.000000,529.000000,532.000000,532.000000,32099068
2023-05-22,532.000000,533.000000,529.000000,531.000000,531.000000,17208135
2023-05-23,530.000000,531.000000,525.000000,530.000000,530.000000,19588873
2023-05-24,527.000000,528.000000,524.000000,525.000000,525.000000,19086681
2023-05-25,542.000000,545.000000,537.000000,543.000000,543.000000,63827245
2023-05-26,568.000000,568.000000,563.000000,566.000000,566.000000,95808471
2023-05-29,574.000000,574.000000,564.000000,568.000000,568.000000,54657853
2023-05-30,566.000000,568.000000,563.000000,566.000000,566.000000,40136130
2023-05-31,560.000000,562.000000,551.000000,558.000000,558.000000,81176782
2023-06-01,550.000000,554.000000,550.000000,551.000000,551.000000,24477529
2023-06-02,559.000000,564.000000,557.000000,562.000000,562.000000,30206141
2023-06-05,560.000000,560.000000,555.000000,555.000000,555.000000,16827391
2023-06-06,554.000000,562.000000,553.000000,560.000000,560.000000,20228086
2023-06-07,561.000000,568.000000,560.000000,568.000000,568.000000,27604813
2023-06-08,562.000000,568.000000,555.000000,559.000000,559.000000,23596521
