Date,Open,High,Low,Close,Adj Close,Volume
2022-09-20,50.099998,50.790001,50.099998,50.590000,50.069492,972
2022-09-21,50.590000,50.779999,49.930000,49.980000,49.465767,3422
2022-09-22,49.799999,49.799999,48.400002,48.520000,48.020790,5399
2022-09-23,48.520000,48.520000,47.849998,48.520000,48.020790,3994
2022-09-26,48.919998,49.490002,48.740002,49.490002,48.980812,30229
2022-09-27,49.549999,49.549999,48.650002,49.029999,48.525543,1255
2022-09-28,48.799999,48.799999,47.400002,48.049999,47.555626,10843
2022-09-29,48.040001,48.040001,46.299999,46.439999,45.962189,1746
2022-09-30,46.439999,47.040001,45.900002,46.330002,45.853321,7415
2022-10-03,45.520000,45.520000,44.380001,44.980000,44.517212,4118
2022-10-04,45.459999,47.259998,45.380001,47.060001,46.575809,1991
2022-10-05,47.500000,48.590000,47.500000,48.279999,47.783257,2476
2022-10-06,48.279999,48.849998,48.160000,48.799999,48.297905,43070
2022-10-07,49.000000,49.000000,45.549999,45.549999,45.081345,20018
2022-10-10,45.549999,45.549999,43.650002,43.750000,43.299870,14606
2022-10-11,43.000000,43.000000,40.889999,41.950001,41.518387,21739
2022-10-13,42.740002,46.000000,41.750000,44.189999,43.735336,10415
2022-10-14,44.040001,44.490002,42.590000,42.590000,42.151802,8521
2022-10-17,42.599998,43.250000,42.200001,42.910000,42.468510,14293
2022-10-18,43.020000,43.450001,41.400002,41.400002,40.974049,5883
2022-10-19,41.389999,42.139999,41.139999,41.860001,41.429314,4396
2022-10-20,42.099998,42.480000,41.340000,41.529999,41.102707,4400
2022-10-21,41.070000,41.169998,40.430000,41.070000,40.647442,3271
2022-10-24,41.070000,41.070000,39.500000,40.689999,40.271347,19851
2022-10-25,40.689999,40.759998,39.730000,40.580002,40.162483,127801
2022-10-26,40.580002,41.270000,40.490002,41.110001,40.687031,20335
2022-10-27,41.110001,41.320000,40.360001,40.720001,40.301044,6180
2022-10-28,40.439999,41.110001,40.200001,40.939999,40.518776,23488
2022-10-31,41.000000,41.150002,39.849998,39.849998,39.439991,3010
2022-11-01,41.889999,41.889999,39.400002,39.759998,39.350918,4453
2022-11-03,39.700001,39.700001,38.470001,38.880001,38.479977,10001
2022-11-04,38.869999,39.299999,38.599998,39.180000,38.776886,5425
2022-11-07,39.470001,40.669998,39.470001,40.599998,40.182274,4932
2022-11-08,40.880001,42.259998,40.880001,41.860001,41.429314,4431
2022-11-09,42.360001,43.200001,42.099998,42.150002,41.716328,11393
2022-11-10,42.680000,48.990002,42.500000,48.990002,48.485958,24731
2022-11-11,48.990002,49.759998,48.209999,49.180000,48.674000,45811
2022-11-14,48.689999,49.259998,48.200001,48.430000,47.931713,5892
2022-11-16,54.250000,54.680000,52.549999,53.610001,53.058418,51025
2022-11-17,53.700001,56.380001,53.520000,54.900002,54.335148,30656
2022-11-18,55.160000,55.529999,54.450001,55.200001,54.632061,14216
2022-11-21,55.200001,55.200001,53.099998,53.099998,52.553665,8297
2022-11-22,53.099998,55.549999,53.099998,55.259998,54.691441,87594
2022-11-23,55.250000,56.000000,55.040001,55.549999,54.978458,69003
2022-11-24,56.490002,56.490002,55.540001,55.950001,55.374344,2152
2022-11-25,55.389999,56.799999,54.799999,56.799999,56.215595,66099
2022-11-28,56.799999,56.799999,53.080002,53.459999,52.909962,6104
2022-11-29,53.480000,54.119999,52.209999,52.500000,51.959843,12904
2022-11-30,52.500000,54.060001,52.500000,54.060001,53.503792,10239
2022-12-01,54.060001,54.500000,52.669998,53.689999,53.137596,13131
2022-12-02,53.689999,53.759998,52.799999,53.200001,52.652637,6220
2022-12-05,53.200001,53.919998,53.200001,53.750000,53.196980,6061
2022-12-06,53.490002,53.490002,52.040001,52.150002,51.613441,15762
2022-12-07,52.150002,52.150002,51.279999,51.880001,51.346218,6822
2022-12-08,51.990002,52.599998,51.470001,52.509998,51.969734,8590
2022-12-09,53.560001,53.610001,53.029999,53.029999,52.484383,1918
2022-12-12,52.500000,53.259998,52.500000,52.930000,52.385414,6006
2022-12-13,52.930000,54.290001,52.810001,53.439999,52.890167,2136
2022-12-14,54.000000,54.669998,52.820000,52.820000,52.276546,1923
2022-12-15,51.959999,53.340000,51.369999,51.669998,51.416718,4829
2022-12-16,51.000000,51.450001,50.500000,51.099998,50.849514,2267
2022-12-19,51.099998,51.549999,50.169998,50.230000,49.983776,3213
2022-12-20,50.009998,50.299999,48.990002,49.410000,49.167797,16384
2022-12-21,49.150002,50.330002,48.980000,50.160000,49.914120,8258
2022-12-22,50.160000,50.439999,47.919998,48.660000,48.421474,11805
2022-12-23,48.000000,48.650002,47.790001,48.290001,48.053288,3455
2022-12-26,48.939999,49.160000,48.160000,49.160000,48.919022,1721
2022-12-27,49.200001,49.360001,48.950001,49.360001,49.118042,13805
2022-12-28,49.360001,49.360001,47.900002,48.299999,48.063240,5998
2022-12-29,48.990002,50.200001,48.230000,49.610001,49.366817,22112
2023-01-02,49.610001,52.000000,48.259998,52.000000,51.745102,3560
2023-01-03,52.000000,52.000000,50.000000,50.520000,50.272358,12577
2023-01-04,50.750000,52.200001,50.680000,51.840000,51.585888,11058
2023-01-05,51.840000,51.840000,50.790001,50.790001,50.541035,6346
2023-01-06,50.720001,51.529999,50.470001,51.180000,50.929123,3116
2023-01-09,52.849998,53.799999,52.849998,53.000000,52.740200,15857
2023-01-10,52.990002,53.070000,52.639999,52.900002,52.640690,3013
2023-01-11,52.900002,52.950001,52.310001,52.950001,52.690445,8481
2023-01-12,52.959999,56.520000,52.959999,55.540001,55.267750,7405
2023-01-13,55.540001,55.570000,54.200001,55.099998,54.829906,26768
2023-01-16,55.099998,55.599998,54.700001,55.389999,55.118484,4286
2023-01-17,55.490002,57.250000,55.139999,56.919998,56.640984,6523
2023-01-18,56.349998,58.400002,56.349998,57.930000,57.646034,9156
2023-01-19,57.889999,58.540001,56.860001,56.860001,56.581280,3589
2023-01-20,56.869999,59.330002,56.869999,59.279999,58.989414,7107
2023-01-23,59.290001,62.000000,59.290001,61.790001,61.487114,10781
2023-01-24,61.790001,61.990002,60.459999,60.459999,60.163631,19455
2023-01-25,59.660000,59.849998,58.009998,58.650002,58.362507,8437
2023-01-26,59.290001,60.020000,58.970001,59.169998,58.879955,4953
2023-01-27,59.200001,60.099998,58.490002,59.750000,59.457111,2914
2023-01-30,60.099998,60.189999,59.110001,59.810001,59.516819,1947
2023-01-31,59.799999,59.799999,57.430000,58.439999,58.153534,7137
2023-02-01,59.560001,60.290001,58.709999,60.110001,59.815350,2631
2023-02-02,60.110001,61.459999,59.270000,61.099998,60.800495,5674
2023-02-03,61.130001,62.000000,60.320000,60.320000,60.024319,3981
2023-02-06,60.000000,60.000000,59.000000,59.320000,59.029221,8970
2023-02-07,59.959999,61.360001,58.650002,61.360001,61.059219,8994
2023-02-08,61.349998,62.549999,60.919998,60.919998,60.621376,8534
2023-02-09,62.500000,64.849998,62.389999,63.009998,62.701130,8789
2023-02-10,63.009998,63.119999,61.849998,62.310001,62.004566,5023
2023-02-13,62.310001,62.360001,61.430000,61.869999,61.566719,1409
2023-02-14,61.650002,63.779999,61.320000,63.490002,63.178780,12347
2023-02-15,60.400002,60.759998,59.410000,60.450001,60.153683,44410
2023-02-16,60.299999,60.349998,59.000000,59.490002,59.198387,11216
2023-02-17,59.480000,59.480000,57.810001,58.049999,57.765446,5960
2023-02-22,57.570000,57.570000,55.860001,55.860001,55.586182,17791
2023-02-23,57.349998,58.799999,57.349998,58.070000,57.785347,6458
2023-02-24,58.070000,58.070000,56.610001,57.060001,56.780300,4831
2023-02-27,57.070000,57.750000,56.790001,56.790001,56.511623,11920
2023-02-28,57.000000,57.540001,56.490002,57.139999,56.859905,11641
2023-03-01,57.139999,58.990002,57.139999,58.990002,58.700840,3445
2023-03-02,58.990002,58.990002,57.049999,57.990002,57.705742,2915
2023-03-03,57.990002,58.500000,57.380001,58.500000,58.213242,3523
2023-03-06,58.540001,58.900002,57.860001,57.860001,57.576378,3097
2023-03-07,57.860001,58.290001,57.310001,57.459999,57.178337,4415
2023-03-08,57.450001,58.169998,57.000000,58.110001,57.825153,1920
2023-03-09,57.009998,58.070000,56.770000,56.770000,56.491722,9192
2023-03-10,56.770000,57.630001,56.770000,56.939999,56.660885,8474
2023-03-13,55.869999,58.299999,55.869999,58.080002,57.795300,19925
2023-03-14,58.070000,58.680000,57.799999,58.270000,57.984367,15929
2023-03-15,57.000000,57.689999,56.680000,56.880001,56.601181,510
2023-03-16,56.669998,58.770000,56.669998,58.619999,58.619999,3247
2023-03-17,58.619999,59.320000,58.459999,58.880001,58.880001,17690
2023-03-20,58.880001,59.180000,58.200001,59.180000,59.180000,6268
2023-03-21,59.180000,60.950001,59.180000,60.590000,60.590000,6722
2023-03-22,60.930000,62.459999,60.889999,60.889999,60.889999,10648
2023-03-23,60.900002,63.169998,60.900002,62.500000,62.500000,7232
2023-03-24,62.599998,62.599998,60.590000,60.959999,60.959999,5212
2023-03-27,60.450001,60.580002,59.029999,59.509998,59.509998,9427
2023-03-28,58.520000,58.750000,58.040001,58.369999,58.369999,27712
2023-03-29,58.340000,59.959999,58.340000,59.790001,59.790001,2578
2023-03-30,59.990002,60.000000,58.799999,58.799999,58.799999,2748
2023-03-31,58.029999,59.080002,58.000000,58.700001,58.700001,2962
2023-04-03,58.700001,59.220001,58.099998,58.500000,58.500000,3166
2023-04-04,58.630001,59.130001,58.209999,58.209999,58.209999,2310
2023-04-05,58.209999,58.230000,56.349998,56.509998,56.509998,3916
2023-04-06,56.639999,57.610001,56.639999,57.099998,57.099998,755
2023-04-10,56.500000,56.500000,55.000000,56.150002,56.150002,12179
2023-04-11,57.090000,57.090000,55.349998,55.750000,55.750000,4071
2023-04-12,55.740002,55.740002,53.759998,53.900002,53.900002,5463
2023-04-13,53.299999,53.900002,52.840000,53.639999,53.639999,10288
2023-04-14,53.799999,54.639999,53.369999,53.700001,53.700001,3391
2023-04-17,54.759998,54.759998,53.720001,54.189999,54.189999,4002
2023-04-18,54.200001,54.900002,54.200001,54.590000,54.590000,9643
2023-04-19,54.590000,55.380001,54.230000,55.380001,55.380001,1630
2023-04-20,55.380001,57.930000,55.380001,56.240002,56.240002,7531
2023-04-24,54.700001,54.700001,53.000000,53.400002,53.400002,4951
2023-04-25,52.790001,52.790001,52.160000,52.299999,52.299999,91559
2023-04-26,52.299999,52.299999,51.389999,51.759998,51.759998,1813
2023-04-27,52.049999,52.180000,51.709999,52.180000,52.180000,989
2023-04-28,52.299999,52.889999,52.240002,52.509998,52.509998,2691
2023-05-02,52.509998,52.770000,52.000000,52.000000,52.000000,29456
2023-05-03,52.009998,52.250000,51.529999,51.689999,51.689999,4143
2023-05-04,51.689999,52.200001,51.689999,52.000000,52.000000,2176
2023-05-05,52.189999,52.810001,51.970001,52.549999,52.549999,1778
2023-05-08,52.540001,53.570000,52.419998,53.299999,53.299999,7694
2023-05-09,53.990002,53.990002,52.470001,53.029999,53.029999,1901
2023-05-10,52.509998,52.820000,52.200001,52.639999,52.639999,479
2023-05-11,52.250000,52.250000,51.250000,51.590000,51.590000,7156
2023-05-12,51.400002,51.549999,51.080002,51.509998,51.509998,7457
2023-05-15,51.389999,52.400002,51.150002,52.259998,52.259998,7234
2023-05-16,52.259998,53.520000,52.189999,52.810001,52.810001,11846
2023-05-17,53.860001,56.580002,53.860001,56.029999,56.029999,4822
2023-05-18,56.040001,57.889999,56.040001,57.570000,57.570000,3724
2023-05-19,58.000000,58.000000,57.200001,57.750000,57.750000,1709
2023-05-22,57.470001,57.470001,56.540001,56.950001,56.950001,2095
2023-05-23,57.000000,57.000000,56.090000,56.099998,56.099998,5639
2023-05-24,55.500000,55.660000,55.150002,55.610001,55.610001,3604
2023-05-25,59.509998,64.010002,59.509998,63.520000,63.520000,33497
2023-05-26,63.480000,65.300003,63.150002,64.459999,64.459999,20193
2023-05-29,65.000000,65.860001,63.990002,64.150002,64.150002,1963
2023-05-30,64.300003,66.250000,64.300003,64.470001,64.470001,29883
2023-05-31,63.180000,63.419998,62.259998,62.419998,62.419998,12184
2023-06-01,62.200001,63.270000,61.680000,62.169998,62.169998,7853
2023-06-02,62.540001,63.020000,61.139999,61.419998,61.419998,10721
2023-06-05,61.209999,61.209999,59.740002,60.790001,60.790001,3180
